V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
45,20,45,6,v,4,v,3,v,4,v,3,v,5,X,2,v,2,v,4,v
45,60,38,6,v,5,v,4,v,6,v,4,X,7,X,4,v,3,v,6,v
45,101,14,7,v,6,v,5,v,8,v,5,X,10,X,5,v,4,v,9,v
45,141,6,6,v,6,v,5,v,10,v,5,X,11,X,5,v,4,v,10,v
45,182,2,6,v,6,v,5,v,12,v,5,X,13,X,5,v,4,v,12,v
45,222,1,6,v,7,v,6,v,12,v,5,v,15,X,5,v,5,v,13,v
45,263,1,7,v,7,v,6,v,13,v,6,v,15,X,6,v,4,v,14,v
45,303,1,8,v,8,v,7,v,13,v,6,v,16,X,6,v,5,v,15,v
45,344,1,8,v,8,v,6,v,14,v,6,v,18,X,6,v,5,v,16,v
45,384,1,8,v,9,v,7,v,15,v,7,v,19,X,7,v,5,v,17,v
45,425,1,8,v,9,v,7,v,15,v,7,v,19,X,7,v,6,v,18,v
45,465,1,8,v,10,v,8,v,18,v,8,v,23,X,8,v,6,v,21,v
45,506,1,9,v,10,v,8,v,21,v,8,v,26,X,8,v,6,v,24,v
45,546,1,9,v,11,v,8,v,20,v,8,v,25,X,8,v,6,v,23,v
45,587,1,10,v,12,v,9,v,22,v,9,v,27,X,9,v,7,v,25,v
46,21,46,6,v,4,v,3,v,4,v,3,v,5,X,3,v,2,v,4,v
46,63,30,8,v,5,v,4,v,7,v,4,X,9,X,4,v,4,v,7,v
46,105,13,7,v,6,v,5,v,8,v,5,X,10,X,5,v,4,v,9,v
46,148,4,6,v,6,v,5,v,9,v,5,X,11,X,5,v,4,v,10,v
46,190,3,7,v,7,v,6,v,10,v,5,X,13,X,6,v,5,v,11,v
46,232,1,6,v,7,v,6,v,12,v,5,v,14,X,6,v,4,v,13,v
46,275,1,7,v,8,v,6,v,13,v,6,v,16,X,6,v,5,v,15,v
46,317,1,7,v,8,v,7,v,13,v,7,v,17,X,6,v,5,v,15,v
46,359,1,8,v,9,v,7,v,14,v,7,v,18,X,7,v,5,v,17,v
46,402,1,8,v,9,v,7,v,16,v,7,v,20,X,7,v,6,v,18,v
46,444,1,8,v,9,v,8,v,16,v,8,v,21,X,8,v,6,v,19,v
46,486,1,9,v,10,v,9,v,21,v,8,v,47,X,9,v,7,v,23,v
46,528,1,9,v,11,v,8,v,20,v,8,v,24,X,8,v,7,v,22,v
46,571,1,9,v,11,v,9,v,22,v,9,v,27,X,9,v,7,v,25,v
46,613,1,10,v,12,v,9,v,24,v,9,v,29,X,9,v,7,v,27,v
47,22,47,6,v,4,v,3,v,4,v,3,v,5,X,2,v,2,v,4,v
47,66,33,8,v,5,v,4,v,7,v,5,X,8,X,4,v,4,v,8,v
47,110,11,7,v,6,v,5,v,9,v,5,X,11,X,5,v,4,v,10,v
47,154,3,6,v,6,v,5,v,9,v,6,X,11,X,5,v,4,v,10,v
47,198,2,7,v,7,v,6,v,11,v,6,v,13,X,6,v,4,v,12,v
47,242,1,7,v,7,v,6,v,14,v,6,v,16,X,6,v,5,v,15,v
47,287,1,7,v,7,v,6,v,13,v,6,v,16,X,6,v,5,v,15,v
47,331,1,7,v,9,v,7,v,15,v,6,v,18,X,6,v,5,v,17,v
47,375,1,8,v,9,v,7,v,16,v,7,v,20,X,7,v,6,v,18,v
47,419,1,8,v,9,v,7,v,18,v,7,v,22,X,7,v,6,v,21,v
47,463,1,9,v,10,v,8,v,17,v,8,v,21,X,8,v,6,v,20,v
47,508,1,9,v,11,v,8,v,18,v,8,v,23,X,8,v,7,v,22,v
47,552,1,9,v,11,v,9,v,33,v,9,v,27,X,9,v,7,v,25,v
47,596,1,10,v,12,v,10,v,21,v,9,v,27,X,9,v,7,v,25,v
47,640,1,10,v,13,v,10,v,24,v,10,v,30,X,9,v,8,v,27,v
48,23,48,6,v,4,v,3,v,4,v,3,v,5,X,3,v,2,v,4,v
48,69,48,7,v,5,v,4,v,6,v,4,v,7,X,4,v,3,v,6,v
48,115,14,7,v,6,v,6,v,9,v,6,X,11,X,6,v,4,v,9,v
48,161,2,6,v,6,v,6,v,10,v,6,X,12,X,5,v,4,v,11,v
48,207,6,6,v,8,v,6,v,10,v,6,X,13,X,6,v,5,v,12,v
48,253,1,7,v,7,v,6,v,12,v,6,v,15,X,6,v,5,v,14,v
48,299,3,8,v,8,v,7,v,14,v,7,X,17,X,7,v,5,v,16,v
48,345,1,8,v,9,v,7,v,14,v,7,v,18,X,7,v,5,v,16,v
48,391,1,8,v,9,v,7,v,16,v,7,v,20,X,7,v,6,v,19,v
48,437,1,9,v,10,v,8,v,18,v,8,v,23,X,8,v,6,v,21,v
48,483,1,9,v,10,v,8,v,21,v,8,v,25,X,8,v,7,v,23,v
48,529,1,9,v,11,v,9,v,21,v,9,v,26,X,8,v,7,v,25,v
48,575,1,10,v,12,v,9,v,21,v,9,v,27,X,9,v,7,v,25,v
48,622,1,10,v,13,v,9,v,23,v,10,v,29,X,10,v,8,v,27,v
48,668,1,10,v,13,v,11,v,25,v,11,v,31,X,10,v,8,v,29,v
49,24,49,6,v,4,v,3,v,4,v,3,v,5,X,3,v,2,v,4,v
49,72,38,8,v,6,v,5,v,7,v,5,X,8,X,4,v,3,v,7,v
49,120,8,7,v,6,v,5,v,9,v,6,X,11,X,6,v,4,v,9,v
49,168,3,7,v,6,v,6,v,10,v,6,v,13,X,6,v,4,v,12,v
49,216,2,7,v,7,v,6,v,12,v,6,X,15,X,6,v,5,v,13,v
49,264,1,7,v,8,v,7,v,12,v,6,v,15,X,6,v,5,v,14,v
49,312,1,8,v,8,v,7,v,14,v,7,v,17,X,6,v,5,v,16,v
49,360,1,8,v,9,v,7,v,15,v,7,v,19,X,7,v,5,v,17,v
49,408,1,8,v,10,v,8,v,17,v,7,v,21,X,7,v,6,v,20,v
49,456,1,9,v,10,v,8,v,17,v,8,v,22,X,8,v,6,v,20,v
49,504,1,9,v,11,v,9,v,20,v,8,v,25,X,8,v,7,v,23,v
49,552,1,10,v,11,v,9,v,23,v,9,v,28,X,9,v,7,v,26,v
49,600,1,10,v,12,v,10,v,21,v,10,v,27,X,9,v,8,v,25,v
49,648,1,10,v,13,v,10,v,26,v,10,v,32,X,10,v,8,v,30,v
49,696,1,10,v,13,v,10,v,25,v,10,v,31,X,10,v,8,v,29,v
50,24,50,6,v,5,v,3,v,5,v,3,v,5,X,3,v,2,v,4,v
50,74,40,7,v,5,v,4,v,7,v,4,X,8,X,4,v,4,v,7,v
50,124,11,7,v,6,v,6,v,10,v,6,X,11,X,5,v,4,v,10,v
50,174,3,7,v,7,v,6,v,11,v,6,X,13,X,6,v,5,v,12,v
50,224,1,7,v,7,v,6,v,12,v,6,v,14,X,6,v,5,v,13,v
50,274,1,8,v,8,v,6,v,13,v,6,v,16,X,6,v,5,v,15,v
50,324,1,7,v,9,v,7,v,14,v,7,v,18,X,7,v,6,v,16,v
50,374,1,8,v,9,v,8,v,17,v,8,v,21,X,7,v,6,v,19,v
50,424,1,9,v,10,v,8,v,18,v,8,v,22,X,8,v,6,v,20,v
50,474,1,9,v,11,v,9,v,18,v,8,v,23,X,8,v,7,v,22,v
50,524,1,9,v,12,v,9,v,20,v,9,v,25,X,9,v,7,v,24,v
50,574,1,10,v,12,v,9,v,22,v,9,v,28,X,9,v,7,v,26,v
50,624,1,10,v,13,v,10,v,25,v,10,v,30,X,9,v,8,v,28,v
50,674,1,10,v,13,v,10,v,25,v,10,v,32,X,11,v,8,v,29,v
50,724,1,11,v,14,v,11,v,27,v,11,v,34,X,11,v,9,v,32,v
51,26,51,7,v,4,v,6,v,5,v,3,v,5,X,4,v,2,v,5,v
51,78,50,7,v,5,v,4,v,6,v,4,X,8,X,4,v,3,v,7,v
51,130,4,7,v,7,v,6,v,10,v,6,X,12,X,6,v,5,v,11,v
51,182,7,7,v,8,v,6,v,11,v,6,X,13,X,6,v,5,v,12,v
51,234,1,7,v,8,v,6,v,13,v,7,v,16,X,7,v,5,v,14,v
51,286,2,7,v,8,v,6,v,13,v,7,X,16,X,7,v,6,v,14,v
51,338,1,8,v,9,v,7,v,16,v,7,v,20,X,7,v,6,v,18,v
51,390,1,8,v,9,v,8,v,18,v,8,v,22,X,7,v,6,v,20,v
51,442,1,10,v,10,v,8,v,18,v,9,v,22,X,8,v,6,v,21,v
51,494,1,10,v,11,v,9,v,21,v,9,v,26,X,9,v,7,v,23,v
51,546,1,10,v,11,v,9,v,21,v,9,v,26,X,9,v,7,v,24,v
51,598,1,10,v,12,v,10,v,24,v,10,v,29,X,9,v,7,v,27,v
51,650,1,10,v,13,v,10,v,34,v,10,v,31,X,29,v,8,v,29,v
51,702,1,11,v,13,v,10,v,26,v,10,v,32,X,10,v,8,v,30,v
51,754,1,11,v,14,v,11,v,26,v,11,v,34,X,11,v,9,v,31,v
52,27,52,7,v,5,v,3,v,5,v,3,v,5,X,3,v,2,v,5,v
52,81,28,8,v,6,v,5,v,8,v,5,X,10,X,5,v,5,v,9,v
52,135,10,8,v,7,v,6,v,10,v,6,X,12,X,5,v,5,v,11,v
52,189,6,7,v,7,v,6,v,12,v,6,X,14,X,6,v,5,v,13,v
52,243,2,7,v,8,v,7,v,13,v,6,X,16,X,6,v,5,v,15,v
52,297,2,8,v,8,v,7,v,14,v,7,X,17,X,7,v,5,v,16,v
52,351,1,8,v,9,v,8,v,17,v,8,v,20,X,7,v,6,v,18,v
52,405,1,9,v,10,v,8,v,16,v,8,v,21,X,8,v,6,v,19,v
52,459,1,9,v,11,v,8,v,18,v,8,v,23,X,8,v,7,v,21,v
52,513,1,10,v,11,v,9,v,20,v,9,v,25,X,9,v,7,v,23,v
52,567,1,10,v,12,v,9,v,21,v,9,v,27,X,9,v,7,v,25,v
52,621,1,11,v,13,v,10,v,24,v,10,v,29,X,9,v,8,v,27,v
52,675,1,11,v,13,v,11,v,24,v,10,v,31,X,10,v,8,v,29,v
52,730,1,11,v,14,v,11,v,26,v,11,v,33,X,10,v,9,v,31,v
52,784,1,11,v,15,v,11,v,28,v,12,v,36,X,11,v,9,v,34,v
53,28,53,7,v,4,v,3,v,5,v,3,v,5,X,3,v,3,v,5,v
53,84,27,8,v,6,v,5,v,8,v,5,X,10,X,5,v,4,v,9,v
53,140,12,8,v,7,v,6,v,10,v,6,X,12,X,6,v,5,v,10,v
53,196,3,7,v,8,v,6,v,12,v,6,X,15,X,7,v,5,v,14,v
53,252,4,8,v,8,v,7,v,14,v,7,X,16,X,6,v,5,v,15,v
53,308,1,8,v,8,v,7,v,16,v,7,v,19,X,7,v,6,v,18,v
53,365,1,8,v,9,v,8,v,17,v,7,v,21,X,7,v,6,v,19,v
53,421,1,9,v,9,v,8,v,17,v,8,v,21,X,8,v,6,v,20,v
53,477,1,10,v,11,v,9,v,20,v,8,v,24,X,9,v,7,v,23,v
53,533,1,10,v,12,v,9,v,21,v,9,v,27,X,9,v,7,v,25,v
53,589,1,11,v,12,v,10,v,24,v,10,v,29,X,10,v,8,v,27,v
53,646,1,11,v,14,v,10,v,24,v,10,v,30,X,10,v,8,v,28,v
53,702,1,11,v,13,v,11,v,27,v,11,v,33,X,11,v,9,v,31,v
53,758,1,13,v,15,v,11,v,28,v,12,v,35,X,12,v,9,v,33,v
53,814,1,12,v,15,v,12,v,29,v,12,v,37,X,12,v,10,v,35,v
54,29,54,7,v,5,v,3,v,5,v,3,v,5,X,3,v,2,v,5,v
54,87,43,9,v,7,v,5,v,8,v,5,X,9,X,5,v,4,v,9,v
54,145,6,8,v,7,v,6,v,10,v,6,v,12,X,6,v,5,v,11,v
54,204,4,8,v,7,v,7,v,13,v,7,v,15,X,7,v,5,v,14,v
54,262,3,8,v,8,v,7,v,14,v,7,X,17,X,7,v,6,v,16,v
54,320,1,8,v,9,v,7,v,15,v,7,v,19,X,7,v,6,v,17,v
54,379,1,8,v,10,v,8,v,17,v,7,v,21,X,8,v,6,v,20,v
54,437,1,9,v,10,v,8,v,19,v,8,v,23,X,8,v,7,v,22,v
54,495,1,10,v,11,v,9,v,21,v,9,v,25,X,9,v,7,v,24,v
54,554,1,10,v,12,v,10,v,23,v,9,v,28,X,9,v,7,v,26,v
54,612,1,11,v,13,v,10,v,23,v,10,v,29,X,10,v,8,v,27,v
54,670,1,11,v,14,v,11,v,25,v,11,v,31,X,11,v,8,v,29,v
54,728,1,12,v,14,v,11,v,26,v,11,v,33,X,11,v,9,v,32,v
54,787,1,12,v,15,v,12,v,30,v,12,v,37,X,11,v,9,v,35,v
54,845,1,12,v,16,v,12,v,31,v,12,v,39,X,13,v,10,v,37,v
55,30,55,7,v,5,v,4,v,5,v,4,v,6,X,3,v,3,v,5,v
55,90,35,9,v,7,v,5,v,9,v,6,X,10,X,5,v,4,v,9,v
55,151,9,8,v,7,v,6,v,10,v,6,X,13,X,7,v,5,v,12,v
55,211,2,8,v,8,v,7,v,12,v,7,v,15,X,7,v,5,v,13,v
55,272,2,8,v,8,v,7,v,13,v,7,v,16,X,7,v,6,v,15,v
55,332,1,8,v,9,v,8,v,26,v,9,v,20,X,7,v,6,v,18,v
55,393,1,9,v,10,v,8,v,19,v,8,v,22,X,8,v,6,v,21,v
55,453,1,10,v,11,v,9,v,19,v,9,v,23,X,9,v,7,v,22,v
55,514,1,10,v,12,v,10,v,21,v,9,v,26,X,9,v,7,v,24,v
55,574,1,10,v,12,v,10,v,22,v,10,v,28,X,10,v,7,v,27,v
55,635,1,11,v,13,v,11,v,25,v,11,v,31,X,10,v,8,v,29,v
55,695,1,11,v,14,v,11,v,26,v,11,v,32,X,11,v,8,v,31,v
55,756,1,12,v,16,v,12,v,28,v,12,v,35,X,11,v,9,v,33,v
55,816,1,12,v,15,v,12,v,32,v,12,v,38,X,12,v,10,v,37,v
55,877,1,13,v,16,v,13,v,30,v,13,v,38,X,13,v,10,v,36,v
56,31,54,8,v,5,v,4,v,5,v,4,X,6,X,3,v,3,v,5,v
56,94,33,10,v,7,v,6,v,10,v,6,X,11,X,6,v,4,v,9,v
56,156,4,8,v,7,v,6,v,11,v,7,X,13,X,6,v,5,v,11,v
56,219,1,7,v,8,v,7,v,13,v,7,v,16,X,7,v,5,v,14,v
56,282,2,9,v,9,v,7,v,14,v,7,v,17,X,7,v,6,v,16,v
56,344,2,9,v,10,v,8,v,18,v,8,X,21,X,8,v,6,v,20,v
56,407,1,9,v,10,v,8,v,18,v,8,v,22,X,8,v,7,v,20,v
56,470,1,10,v,11,v,9,v,20,v,9,v,24,X,8,v,7,v,23,v
56,533,1,10,v,12,v,10,v,22,v,9,v,27,X,9,v,7,v,26,v
56,595,1,11,v,13,v,10,v,21,v,10,v,28,X,10,v,8,v,26,v
56,658,1,11,v,14,v,11,v,29,v,11,v,34,X,11,v,8,v,32,v
56,721,1,12,v,14,v,11,v,26,v,12,v,33,X,11,v,9,v,31,v
56,783,1,12,v,15,v,12,v,31,v,12,v,38,X,12,v,9,v,36,v
56,846,1,12,v,16,v,12,v,31,v,13,v,39,X,13,v,10,v,36,v
56,909,1,13,v,17,v,13,v,36,v,13,v,44,X,13,v,10,v,42,v
57,32,57,7,v,5,v,4,v,5,v,4,v,6,X,3,v,3,v,5,v
57,97,33,10,v,7,v,6,v,9,v,6,X,11,X,6,v,5,v,10,v
57,162,10,8,v,8,v,7,v,10,v,7,X,13,X,7,v,5,v,12,v
57,227,2,8,v,8,v,7,v,13,v,7,X,16,X,7,v,6,v,15,v
57,292,2,8,v,9,v,7,v,15,v,7,v,18,X,7,v,6,v,17,v
57,357,1,9,v,10,v,8,v,17,v,8,v,20,X,8,v,6,v,19,v
57,422,1,9,v,10,v,8,v,21,v,8,v,25,X,9,v,7,v,23,v
57,487,1,10,v,11,v,9,v,19,v,9,v,24,X,9,v,7,v,23,v
57,552,1,11,v,12,v,10,v,24,v,10,v,28,X,9,v,7,v,27,v
57,617,1,11,v,13,v,10,v,25,v,10,v,30,X,10,v,8,v,29,v
57,682,1,11,v,14,v,11,v,24,v,11,v,31,X,11,v,9,v,29,v
57,747,1,12,v,15,v,12,v,30,v,12,v,36,X,11,v,9,v,34,v
57,812,1,13,v,16,v,12,v,31,v,12,v,38,X,12,v,10,v,36,v
57,877,1,13,v,17,v,13,v,32,v,13,v,40,X,13,v,11,v,38,v
57,942,1,13,v,18,v,13,v,35,v,13,v,44,X,14,v,11,v,42,v
58,33,58,7,v,5,v,4,v,5,v,4,v,6,X,4,v,3,v,5,v
58,100,32,9,v,7,v,6,v,9,v,6,X,11,X,6,v,5,v,10,v
58,168,8,9,v,8,v,7,v,12,v,7,X,14,X,7,v,6,v,13,v
58,235,5,9,v,9,v,8,v,12,v,7,X,15,X,7,v,6,v,14,v
58,302,1,8,v,9,v,8,v,17,v,7,v,21,X,7,v,6,v,19,v
58,370,1,9,v,10,v,9,v,18,v,8,v,22,X,8,v,7,v,20,v
58,437,1,10,v,10,v,9,v,20,v,9,v,24,X,9,v,7,v,23,v
58,504,1,10,v,12,v,9,v,21,v,10,v,26,X,9,v,8,v,24,v
58,571,1,11,v,12,v,10,v,22,v,10,v,28,X,10,v,8,v,26,v
58,639,1,11,v,14,v,11,v,27,v,11,v,33,X,11,v,8,v,31,v
58,706,1,12,v,14,v,11,v,29,v,11,v,35,X,12,v,9,v,34,v
58,773,1,12,v,15,v,12,v,29,v,12,v,36,X,12,v,9,v,35,v
58,840,1,13,v,17,v,13,v,30,v,13,v,38,X,12,v,10,v,36,v
58,908,1,13,v,18,v,13,v,34,v,14,v,42,X,13,v,11,v,40,v
58,975,1,14,v,18,v,14,v,36,v,14,v,45,X,14,v,11,v,43,v
59,34,58,8,v,5,v,5,v,6,v,4,X,7,X,4,v,3,v,6,v
59,104,27,8,v,7,v,6,v,10,v,7,X,11,X,6,v,5,v,10,v
59,174,9,7,v,8,v,7,v,11,v,7,X,13,X,6,v,5,v,12,v
59,243,1,8,v,8,v,8,v,13,v,7,v,17,X,7,v,6,v,15,v
59,313,1,9,v,9,v,8,v,16,v,8,v,19,X,8,v,6,v,17,v
59,382,1,9,v,10,v,8,v,18,v,8,v,22,X,8,v,7,v,20,v
59,452,1,10,v,11,v,9,v,19,v,9,v,24,X,9,v,7,v,22,v
59,522,1,11,v,12,v,10,v,21,v,10,v,26,X,10,v,8,v,25,v
59,591,1,11,v,13,v,11,v,24,v,10,v,30,X,11,v,8,v,27,v
59,661,1,12,v,14,v,11,v,26,v,11,v,33,X,12,v,9,v,31,v
59,731,1,12,v,15,v,12,v,30,v,12,v,37,X,12,v,9,v,34,v
59,800,1,13,v,16,v,13,v,30,v,13,v,37,X,13,v,10,v,35,v
59,870,1,14,v,17,v,13,v,33,v,13,v,41,X,13,v,11,v,38,v
59,939,1,14,v,18,v,14,v,35,v,14,v,44,X,14,v,11,v,42,v
59,1009,1,14,v,19,v,14,v,36,v,14,v,45,X,14,v,12,v,43,v
60,35,57,8,v,6,v,4,v,6,v,4,X,7,X,4,v,3,v,5,v
60,107,21,10,v,7,v,6,v,10,v,6,X,12,X,6,v,5,v,11,v
60,179,4,8,v,8,v,7,v,13,v,7,X,15,X,7,v,6,v,13,v
60,251,2,8,v,8,v,7,v,14,v,7,v,17,X,7,v,6,v,15,v
60,323,1,9,v,9,v,8,v,17,v,8,v,20,X,8,v,6,v,18,v
60,395,1,10,v,10,v,9,v,18,v,8,v,22,X,8,v,7,v,20,v
60,467,1,10,v,11,v,10,v,20,v,9,v,25,X,9,v,8,v,23,v
60,539,1,11,v,13,v,10,v,22,v,10,v,27,X,10,v,8,v,26,v
60,611,1,11,v,14,v,10,v,27,v,10,v,32,X,11,v,8,v,30,v
60,683,1,12,v,15,v,12,v,28,v,12,v,34,X,11,v,9,v,31,v
60,755,1,12,v,16,v,12,v,28,v,12,v,36,X,12,v,10,v,34,v
60,827,1,13,v,17,v,13,v,31,v,13,v,40,X,12,v,10,v,37,v
60,899,1,13,v,17,v,14,v,31,v,13,v,41,X,13,v,11,v,37,v
60,971,1,14,v,18,v,14,v,34,v,14,v,43,X,14,v,11,v,41,v
60,1043,1,14,v,19,v,15,v,36,v,15,v,46,X,15,v,12,v,43,v
61,37,61,8,v,6,v,4,v,6,v,4,v,7,X,4,v,3,v,6,v
61,111,26,10,v,8,v,7,v,10,v,7,X,12,X,7,v,5,v,11,v
61,186,7,8,v,8,v,7,v,12,v,7,X,14,X,7,v,6,v,13,v
61,260,2,9,v,9,v,8,v,13,v,8,v,17,X,8,v,6,v,15,v
61,334,1,9,v,10,v,8,v,15,v,8,v,19,X,8,v,6,v,18,v
61,409,2,10,v,11,v,9,v,19,v,9,v,33,X,10,v,7,v,22,v
61,483,1,10,v,12,v,10,v,22,v,10,v,26,X,10,v,8,v,25,v
61,558,1,11,v,12,v,10,v,23,v,10,v,28,X,10,v,8,v,26,v
61,632,1,12,v,14,v,11,v,25,v,11,v,32,X,12,v,9,v,29,v
61,706,1,12,v,15,v,12,v,27,v,12,v,34,X,12,v,10,v,31,v
61,781,1,13,v,15,v,13,v,30,v,13,v,37,X,12,v,10,v,35,v
61,855,1,13,v,16,v,13,v,32,v,13,v,39,X,13,v,11,v,37,v
61,930,1,13,v,18,v,14,v,34,v,14,v,43,X,14,v,11,v,40,v
61,1004,1,14,v,18,v,15,v,35,v,15,v,45,X,15,v,12,v,42,v
61,1079,1,15,v,20,v,15,v,39,v,16,v,50,X,16,v,13,v,46,v
62,38,61,9,v,6,v,4,v,6,v,4,v,7,X,4,v,3,v,5,v
62,115,27,10,v,8,v,6,v,11,v,7,X,12,X,6,v,5,v,11,v
62,192,10,9,v,8,v,7,v,12,v,7,v,15,X,7,v,6,v,13,v
62,269,1,9,v,9,v,8,v,16,v,8,v,19,X,8,v,6,v,17,v
62,345,2,9,v,11,v,9,v,16,v,8,v,20,X,8,v,7,v,18,v
62,422,1,10,v,11,v,10,v,20,v,9,v,24,X,9,v,7,v,23,v
62,499,1,11,v,12,v,10,v,20,v,10,v,25,X,10,v,8,v,23,v
62,576,1,11,v,13,v,10,v,24,v,10,v,29,X,10,v,8,v,27,v
62,653,1,12,v,14,v,11,v,27,v,11,v,34,X,11,v,9,v,31,v
62,730,1,12,v,16,v,12,v,29,v,12,v,35,X,12,v,10,v,33,v
62,807,1,13,v,16,v,23,v,31,v,14,v,38,X,13,v,11,v,35,v
62,884,1,14,v,17,v,13,v,33,v,14,v,41,X,14,v,11,v,38,v
62,960,1,14,v,18,v,14,v,35,v,14,v,44,X,14,v,11,v,41,v
62,1037,1,14,v,19,v,15,v,36,v,15,v,46,X,15,v,12,v,44,v
62,1114,1,15,v,21,v,16,v,41,v,16,v,52,X,16,v,13,v,48,v
63,39,61,8,v,5,v,4,v,6,v,4,X,7,X,4,v,3,v,6,v
63,119,34,11,v,8,v,7,v,10,v,7,X,12,X,6,v,5,v,10,v
63,198,6,9,v,9,v,7,v,12,v,8,X,15,X,7,v,6,v,14,v
63,277,2,9,v,9,v,8,v,16,v,8,X,19,X,8,v,7,v,18,v
63,357,2,10,v,10,v,9,v,18,v,8,v,21,X,8,v,7,v,20,v
63,436,1,10,v,11,v,10,v,19,v,9,v,42,X,10,v,7,v,22,v
63,515,1,11,v,12,v,11,v,20,v,10,v,26,X,10,v,8,v,24,v
63,595,1,12,v,14,v,12,v,24,v,11,v,30,X,11,v,9,v,28,v
63,674,1,12,v,14,v,12,v,26,v,11,v,33,X,11,v,9,v,31,v
63,754,1,13,v,16,v,13,v,28,v,13,v,35,X,12,v,10,v,33,v
63,833,1,14,v,17,v,13,v,30,v,13,v,38,X,13,v,11,v,36,v
63,912,1,14,v,18,v,14,v,34,v,14,v,42,X,14,v,11,v,40,v
63,992,1,15,v,19,v,15,v,35,v,14,v,44,X,14,v,12,v,41,v
63,1071,1,15,v,20,v,15,v,38,v,29,v,48,X,15,v,12,v,46,v
63,1151,1,15,v,21,v,16,v,41,v,16,v,51,X,16,v,13,v,48,v
64,40,57,9,v,6,v,5,v,6,v,4,X,7,X,4,v,4,v,6,v
64,122,31,10,v,8,v,7,v,10,v,7,X,12,X,7,v,6,v,11,v
64,204,14,10,v,9,v,8,v,14,v,8,X,16,X,8,v,6,v,15,v
64,286,2,9,v,10,v,8,v,16,v,8,X,19,X,8,v,6,v,17,v
64,368,2,10,v,10,v,9,v,19,v,8,v,22,X,9,v,7,v,21,v
64,450,1,11,v,12,v,10,v,20,v,9,v,25,X,9,v,8,v,23,v
64,532,1,12,v,13,v,11,v,22,v,11,v,28,X,11,v,8,v,26,v
64,614,1,12,v,14,v,12,v,25,v,12,v,30,X,12,v,9,v,29,v
64,696,1,13,v,15,v,12,v,27,v,12,v,34,X,12,v,9,v,32,v
